羊蹄山の湧き水,ようていやまのわきみず,https://live.staticflickr.com/5561/15051018391_128ce9de1c_b.jpg,北海道
賀老の滝,がろうのたき,https://live.staticflickr.com/4080/4899173376_8c6960727f_b.jpg,北海道
道央自動車道有珠山サービスエリア展望台,どうおうじどうしゃどううすやまさーびすえりあてんぼうだい,https://upload.wikimedia.org/wikipedia/commons/d/d8/%E5%8C%97%E6%B5%B7%E9%81%93%E9%81%93675%E5%8F%B7%E7%AB%8B%E5%BE%85%E5%B2%AC%E5%87%BD%E9%A4%A8%E5%81%9C%E8%BB%8A%E5%A0%B4%E7%B7%9A%E3%83%BB%E5%87%BD%E9%A4%A8%E5%B1%B1%E5%B1%B1%E9%A0%82%E4%BB%98%E8%BF%91%EF%BC%88%E9%80%9A%E7%A7%B0%E3%80%81%E3%81%A4%E3%81%A4%E3%81%98%E5%B1%B1%E9%A7%90%E8%BB%8A%E5%A0%B4%EF%BC%89.jpg,北海道
北海道神宮,ほっかいどうじんぐう,https://upload.wikimedia.org/wikipedia/commons/9/98/%E5%8C%97%E6%B5%B7%E9%81%93%E7%A5%9E%E5%AE%AE_Hokkaido_Shrine_-_panoramio.jpg,北海道
ニセコアンヌプリ国際スキー場,にせこあんぬぷりこくさいすきーば,https://images.merumo.ne.jp/006/866/123/6866123_src_0.jpg,北海道
幽仙峡,ゆうせんきょう,,北海道
白絹の床,しらぎぬのとこ,https://upload.wikimedia.org/wikipedia/commons/4/47/Topaz%2C_by_Albert_Joseph_Moore.jpg,北海道
オケクラフトセンター 森林工芸館,おけくらふとせんたー しんりんこうげいかん,https://uercorp.com/wp-content/uploads/2017/06/Avaya_Stadium.jpg,北海道
層雲峡温泉,そううんきょうおんせん,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://commons.wikimedia.org&client=VFE&size=32&type=FAVICON&fallback_opts=TYPE,SIZE,URL&nfrp=2",北海道
モエレ沼公園,もえれぬまこうえん,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://commons.wikimedia.org&client=VFE&size=32&type=FAVICON&fallback_opts=TYPE,SIZE,URL&nfrp=2",北海道
岩間の滝,いわまのたき,https://upload.wikimedia.org/wikipedia/commons/a/a2/Tendaki_Revine_Iwamanotaki.JPG,北海道
横綱街道,よこづなかいどう,,北海道
層雲峡,そううんきょう,https://live.staticflickr.com/2830/9535279767_459ff0ba24_b.jpg,北海道
貞広農場,さだひろのうじょう,,北海道
昆布刈石展望台,こんぶかりいしてんぼうだい,,北海道
藻岩の滝,もいわのたき,,北海道
弘前城（本丸・北の郭）,ひろさきじょう（ほんまる・きたのかく）,https://live.staticflickr.com/65535/49712728651_d0bef1d155_b.jpg,青森県
恐山菩提寺,おそれざんぼだいてら,https://upload.wikimedia.org/wikipedia/commons/2/2f/%E6%81%90%E5%B1%B1%E8%8F%A9%E6%8F%90%E5%AF%BA%E5%9C%B0%E8%94%B5%E6%AE%BF.JPG,青森県
十和田湖,とわだこ,https://live.staticflickr.com/5658/30813843615_e851ca5fae_b.jpg,青森県
奥入瀬渓流,おいらせけいりゅう,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://commons.wikimedia.org&client=VFE&size=32&type=FAVICON&fallback_opts=TYPE,SIZE,URL&nfrp=2",青森県
酸ヶ湯温泉,さんゖゆおんいずみ,https://live.staticflickr.com/3836/15018192220_94c34f748e_b.jpg,青森県
青森銀行記念館,あおもりぎんこうきねんかん,https://upload.wikimedia.org/wikipedia/commons/7/75/Aomori_bank_memorial_build._%E9%9D%92%E6%A3%AE%E9%8A%80%E8%A1%8C%E8%A8%98%E5%BF%B5%E9%A4%A8_%282471726522%29.jpg,青森県
種差天然芝生地,たねさしてんねんしばきじ,,青森県
星野リゾート　青森屋　（古牧温泉）,ほしのりぞーと　あおもりや　（こまきおんせん）,,青森県
南部利康霊屋,なんぶとしやすおたまや,,青森県
最勝院五重塔,さいしょういんごじゅうとう,https://static.amanaimages.com/imgroom/cen3tzG4fTr7Gtw1PoeRer/01701/01701090519.jpg,青森県
中尊寺,ちゅうそんじ,https://upload.wikimedia.org/wikipedia/commons/2/2e/Konjikido-Ooido.jpg,岩手県
龍泉洞,りゅうせんほら,https://live.staticflickr.com/823/27188540157_6daae3bdd0_b.jpg,岩手県
賢治の学校（宮沢賢治童話村）,けんじのがっこう（みやざわけんじどうわむら）,,岩手県
八幡平,はちまんたい,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://pxhere.com&client=VFE&size=32&type=FAVICON&fallback_opts=TYPE,SIZE,URL&nfrp=2",岩手県
毛越寺庭園,もうつてらていえん,https://upload.wikimedia.org/wikipedia/commons/7/7e/%E6%AF%9B%E8%B6%8A%E5%AF%BA%E5%BA%AD%E5%9C%92%EF%BC%8F%E5%B9%B3%E6%B3%89_-_panoramio.jpg,岩手県
小袖海女センター,こそであませんたー,https://upload.wikimedia.org/wikipedia/commons/c/c7/%E7%94%9F%E3%82%A6%E3%83%8B%E4%B8%BC%EF%BC%88%E5%B0%8F%E8%A2%96%E6%B5%B7%E5%A5%B3%E3%82%BB%E3%83%B3%E3%82%BF%E3%83%BC%EF%BC%89.jpg,岩手県
小岩井農場まきば園,こいわいのうじょうまきばその,,岩手県
盛岡城跡公園(岩手公園),もりおかしろあとこうえん(いわてこうえん),https://live.staticflickr.com/4537/37595311165_5c9b9fa241_b.jpg,岩手県
石割桜,いしわりさくら,https://live.staticflickr.com/5303/5656690594_3026b2a59e_b.jpg,岩手県
安比高原牧場,あっぴこうげんぼくじょう,https://live.staticflickr.com/4073/4887912304_932b8ea611_b.jpg,岩手県
御釜,おかま,https://live.staticflickr.com/8630/15789841443_28d0c65007_b.jpg,宮城県
作並温泉,さくなみおんせん,https://upload.wikimedia.org/wikipedia/ja/4/4d/Gate_of_Ryugasaki_Station.JPG,宮城県
秋保温泉,あきゅうおんせん,https://live.staticflickr.com/636/33100102955_2ba381e35f_b.jpg,宮城県
遠刈田温泉,とうがったおんせん,https://upload.wikimedia.org/wikipedia/commons/5/55/%E7%A5%9E%E3%81%AE%E6%B9%AF.jpg,宮城県
松島島巡り観光船,まつしましまめぐりかんこうせん,https://live.staticflickr.com/8171/28798277130_5a4e413343_b.jpg,宮城県
船岡城址公園,ふなおかじょうしこうえん,https://live.staticflickr.com/5546/14166373542_8a6c811478_b.jpg,宮城県
栗駒山,くりこまやま,https://upload.wikimedia.org/wikipedia/commons/7/77/%E5%90%8D%E6%AE%8B%E3%83%B6%E5%8E%9F%E3%81%8B%E3%82%89%E3%81%AE%E9%A0%88%E5%B7%9D%E5%B2%B3%EF%BC%88%E6%A0%97%E9%A7%92%E5%B1%B1%EF%BC%89_Peak_Sukawa%28Mt._Kurikoma%29_from_Nagoriga-hara_marsh_-_panoramio.jpg,宮城県
青根温泉,あおねおんせん,https://upload.wikimedia.org/wikipedia/commons/6/6d/Daimonzaka8618.JPG,宮城県
仙台城跡,せんだいしろあと,https://live.staticflickr.com/4226/35003759785_c39beb86a6_b.jpg,宮城県
五大堂,ごだいどう,https://upload.wikimedia.org/wikipedia/ja/d/d5/Matsushima_Miyagi_Godaido_1.JPG,宮城県
なまはげ館,なまはげかん,https://upload.wikimedia.org/wikipedia/commons/c/c9/Entrance_of_Namahage_Museum%2C_Oga%2C_Akita.JPG,秋田県
男鹿真山伝承館,おがまやまでんしょうかん,https://live.staticflickr.com/3730/33107592061_1caa860cc4_b.jpg,秋田県
康楽館,こうらくかん,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://commons.wikimedia.org&client=VFE&size=32&type=FAVICON&fallback_opts=TYPE,SIZE,URL&nfrp=2",秋田県
男鹿水族館GAO,おがすいぞくかんGAO,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://commons.wikimedia.org&client=VFE&size=32&type=FAVICON&fallback_opts=TYPE,SIZE,URL&nfrp=2",秋田県
小坂鉱山事務所,こさかこうざんじむしょ,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://commons.wikimedia.org&client=VFE&size=32&type=FAVICON&fallback_opts=TYPE,SIZE,URL&nfrp=2",秋田県
元滝と伏流水,もとたきとふくりゅうみず,https://upload.wikimedia.org/wikipedia/commons/f/f8/%E5%85%83%E6%BB%9D%E4%BC%8F%E6%B5%81%E6%B0%B4%E3%81%A8%E6%9C%A8%E6%BC%8F%E3%82%8C%E6%97%A5_%28Mototaki_Fukuryu-sui_waterfalls%29_23_Aug%2C_2014_-_panoramio.jpg,秋田県
龍門寺（秋田県）,りゅうもんてら（あきたけん）,https://upload.wikimedia.org/wikipedia/commons/a/a8/Map_of_Gifu_Prefecture_Ja.svg,秋田県
白糸の滝（秋田県）,しろいとのたき（あきたけん）,,秋田県
七滝渓谷,しちたきけいこく,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://pxhere.com&client=VFE&size=32&type=FAVICON&fallback_opts=TYPE,SIZE,URL&nfrp=2",秋田県
七滝,しちたき,https://live.staticflickr.com/3198/2467115830_04a7f23e3b_b.jpg,秋田県
お釜（噴火口）,おかま（ふんかこう）,,山形県
鶴岡市立加茂水族館,つるおかしりつかもすいぞくかん,https://upload.wikimedia.org/wikipedia/commons/f/f6/Kamo_Aquarium_20160505.jpg,山形県
蔵王温泉,ざおうおんせん,https://upload.wikimedia.org/wikipedia/commons/e/ed/%E8%94%B5%E7%8E%8B%E6%B8%A9%E6%B3%89_-_panoramio_%281%29.jpg,山形県
赤湯温泉,あかゆおんせん,https://upload.wikimedia.org/wikipedia/commons/d/d2/%E7%83%8F%E5%B8%BD%E5%AD%90%E5%B1%B1%E5%85%AC%E5%9C%92%E3%81%AE%E6%A1%9C%E3%81%A8%E8%B5%A4%E6%B9%AF%E6%B8%A9%E6%B3%89%E8%A1%97_Cherry_Flower_%5E_Akayu_Hot_Spring_Town_-_panoramio.jpg,山形県
瀬見温泉,せけんおんせん,https://upload.wikimedia.org/wikipedia/commons/9/92/Semi-Onsen_street_in_Mogami%2C_Yamagata.JPG,山形県
銀山温泉,ぎんざんおんせん,https://live.staticflickr.com/6060/5880661795_f757980c42_b.jpg,山形県
赤倉温泉,あかくらおんせん,https://upload.wikimedia.org/wikipedia/commons/a/a2/%E8%B5%A4%E5%80%89%E6%B8%A9%E6%B3%89%E8%A1%97_-_panoramio.jpg,山形県
本間家旧本邸,ほんまいえきゅうほんてい,https://upload.wikimedia.org/wikipedia/commons/7/70/Former_the_Honma_residence_001.jpg,山形県
かみのやま温泉,かみのやまおんせん,https://live.staticflickr.com/4079/4896618297_d07f038558_b.jpg,山形県
あつみ温泉,あつみおんせん,https://upload.wikimedia.org/wikipedia/commons/2/2e/Atsumi-spa-atsumi_river.JPG,山形県
鶴ヶ城（若松城）,つるゖしろ（わかまつしろ）,https://live.staticflickr.com/7001/26759038331_af16500f0a_b.jpg,福島県
猪苗代湖,いなわしろこ,https://live.staticflickr.com/312/18789389969_5402392132_b.jpg,福島県
安達太良山,あだたらやま,https://upload.wikimedia.org/wikipedia/commons/c/c2/20091011%E5%AE%89%E9%81%94%E5%A4%AA%E8%89%AF%E5%B1%B1%E7%A9%BA%E6%92%AE.jpg,福島県
大内宿,おおうちやど,https://live.staticflickr.com/2615/3913497765_4293524587_b.jpg,福島県
飯盛山,いいもりやま,https://upload.wikimedia.org/wikipedia/commons/6/64/%E9%A3%AF%E7%9B%9B%E5%B1%B1%E5%9F%8E%E5%9D%80_01.JPG,福島県
塔のへつり,とうのへつり,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://commons.wikimedia.org&client=VFE&size=32&type=FAVICON&fallback_opts=TYPE,SIZE,URL&nfrp=2",福島県
あぶくま洞,あぶくまほら,https://live.staticflickr.com/8166/7566839800_c44680a1e6_b.jpg,福島県
飯坂温泉,いいざかおんせん,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://commons.wikimedia.org&client=VFE&size=32&type=FAVICON&fallback_opts=TYPE,SIZE,URL&nfrp=2",福島県
さざえ堂,さざえどう,https://live.staticflickr.com/952/28031962528_66682da2da_b.jpg,福島県
岳温泉,がくおんせん,https://upload.wikimedia.org/wikipedia/commons/9/96/%E5%B2%B3%E6%B8%A9%E6%B3%89_-_panoramio.jpg,福島県
偕楽園,かいらくえん,https://live.staticflickr.com/5166/13489301314_2e9c42fc81_b.jpg,茨城県
筑波山,つくばさん,https://upload.wikimedia.org/wikipedia/commons/2/26/%28%E8%8C%A8%E5%9F%8E%E7%9C%8C%29_%E7%AD%91%E6%B3%A2%E5%B1%B1%E3%81%AE%E3%81%B5%E3%82%82%E3%81%A8%E3%81%8B%E3%82%89%E3%80%81%E9%9C%9E%E3%83%B6%E6%B5%A6%E6%96%B9%E9%9D%A2%E3%82%92%E7%9C%BA%E3%82%81%E3%82%8B%E3%80%82%E3%81%93%E3%81%AE%E3%81%82%E3%81%9F%E3%82%8A%E3%81%AF%E3%81%9A%E3%81%A3%E3%81%A8%E5%B9%B3%E5%9C%B0%E3%81%8C%E7%B6%9A%E3%81%8D%E3%80%81%E5%B1%B1%E3%81%8C%E3%81%AA%E3%81%84%E3%81%AE%E3%81%A7%E3%80%81%E3%81%95%E3%81%BB%E3%81%A9%E9%AB%98%E3%81%8F%E3%81%AA%E3%81%84%E7%AD%91_-_panoramio.jpg,茨城県
牛久大仏,うしくだいぶつ,https://live.staticflickr.com/4619/25787261388_4b8a0edd69_b.jpg,茨城県
竜神大吊橋,りゅうじんだいつりばし,https://live.staticflickr.com/2521/3837549827_ef933ac070_b.jpg,茨城県
霞ヶ浦,かすみゖうら,https://upload.wikimedia.org/wikipedia/commons/d/db/20081229%E9%9C%9E%E3%83%B6%E6%B5%A6%E5%8C%97%E6%B5%A6.jpg,茨城県
男体山,なんたいやま,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://commons.wikimedia.org&client=VFE&size=32&type=FAVICON&fallback_opts=TYPE,SIZE,URL&nfrp=2",茨城県
霞ヶ浦湖上めぐり遊覧船,かすみゖうらこじょうめぐりゆうらんせん,,茨城県
奥日立きららの里,おくひたちきららのさと,,茨城県
シャトーカミヤ,しゃとーかみや,https://upload.wikimedia.org/wikipedia/commons/0/05/Chateau_Kamiya_2010.jpg,茨城県
大宝八幡宮,たいほうはちまんぐう,https://upload.wikimedia.org/wikipedia/commons/8/87/Daiho_Hachiman-gu_Honden.jpg,茨城県
日光東照宮,にっこうとうしょうぐう,https://upload.wikimedia.org/wikipedia/commons/3/35/%E6%97%A5%E5%85%89%E6%9D%B1%E7%85%A7%E5%AE%AE_%E6%97%A5%E5%85%89%E6%9D%B1%E7%85%A7%E5%AE%AE%E4%BA%94%E9%87%8D%E5%A1%94.jpg,栃木県
湯西川温泉,ゆにしかわおんせん,https://live.staticflickr.com/1600/24738211299_f671c57de8_b.jpg,栃木県
加仁湯（奥鬼怒）温泉,かひとしゆ（おくきど）おんせん,,栃木県
東武ワールドスクウェア,とうぶわーるどすくうぇあ,https://live.staticflickr.com/6188/6109905363_6097d8f5a6_b.jpg,栃木県
戦場ヶ原,せんじょうゖはら,https://live.staticflickr.com/1767/41616314590_9bc236befa_b.jpg,栃木県
板室温泉,いたしつおんいずみ,https://live.staticflickr.com/5332/9297790339_95dde853e0_b.jpg,栃木県
大谷石採石場跡・大谷資料館,おおたにいしさいせきじょうあと・おおたにしりょうかん,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://commons.wikimedia.org&client=VFE&size=32&type=FAVICON&fallback_opts=TYPE,SIZE,URL&nfrp=2",栃木県
那須温泉,なすおんせん,https://live.staticflickr.com/3916/14721303633_8f995e22a8_b.jpg,栃木県
塩原温泉,しおばらおんせん,https://upload.wikimedia.org/wikipedia/commons/9/9d/Motoyu_Onsen_04_fx.jpg,栃木県
益子陶芸美術館,ましことうげいびじゅつかん,,栃木県
ロックハート城ウイリアムズガーデン,ろっくはーとしろういりあむずがーでん,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://gruposanvicentegalapagos.com&client=VFE&size=32&type=FAVICON&fallback_opts=TYPE,SIZE,URL&nfrp=2",群馬県
ロックハート城,ろっくはーとしろ,https://upload.wikimedia.org/wikipedia/commons/f/fd/Marble_Village_Lockheart_Castle%2C_Lockheart_Castle_front_exterior.jpg,群馬県
